Date,Region_Name,Area_Code,Index_SA
2007-09-01,Yorkshire and The Humber,E12000003,72.8
2007-09-01,West Midlands Region,E12000005,65.7
2007-09-01,South East,E12000008,61.2
2007-09-01,South West,E12000009,65.5
2007-09-01,North West,E12000002,70.1
2007-09-01,North East,E12000001,86
2007-09-01,London,E12000007,55.4
2007-09-01,England and Wales,K04000001,63.8
2007-09-01,Great Britain,K03000001,65.1
2007-09-01,United Kingdom,K02000001,66.1
2007-10-01,Wales,W92000004,69.1
2007-10-01,England,E92000001,63.7
2007-10-01,Scotland,S92000003,75.8
2007-10-01,North East,E12000001,86.3
2007-10-01,Yorkshire and The Humber,E12000003,73.4
2007-10-01,North West,E12000002,70.6
2007-10-01,South East,E12000008,61.7
2007-10-01,South West,E12000009,65.5
2007-10-01,West Midlands Region,E12000005,66.1
2007-10-01,East Midlands,E12000004,63.8
2007-10-01,East of England,E12000006,60.5
2007-10-01,London,E12000007,55.9
2007-10-01,England and Wales,K04000001,64
2007-10-01,Great Britain,K03000001,65.4
2007-10-01,United Kingdom,K02000001,66.3
2007-11-01,England,E92000001,63.9
2007-11-01,Wales,W92000004,68.7
2007-11-01,Scotland,S92000003,77.3
2007-11-01,London,E12000007,56.2
2007-11-01,South West,E12000009,65.6
2007-11-01,South East,E12000008,61.7
2007-11-01,North East,E12000001,86.6
2007-11-01,North West,E12000002,70.7
2007-11-01,Yorkshire and The Humber,E12000003,73.8
2007-11-01,East Midlands,E12000004,64.3
2007-11-01,East of England,E12000006,60.8
2007-11-01,West Midlands Region,E12000005,65.8
2007-11-01,England and Wales,K04000001,64.2
2007-11-01,Great Britain,K03000001,65.6
2007-11-01,United Kingdom,K02000001,66.6
2007-12-01,Wales,W92000004,68.6
2007-12-01,Scotland,S92000003,76.8
2007-12-01,England,E92000001,63.9
2007-12-01,West Midlands Region,E12000005,66.1
2007-12-01,South West,E12000009,65.2
2007-12-01,South East,E12000008,61.5
2007-12-01,East of England,E12000006,60.8
2007-12-01,Yorkshire and The Humber,E12000003,73.6
2007-12-01,London,E12000007,56.2
2007-12-01,North West,E12000002,71.1
2007-12-01,North East,E12000001,87
2007-12-01,East Midlands,E12000004,64
2007-12-01,England and Wales,K04000001,64.1
2007-12-01,Great Britain,K03000001,65.5
2007-12-01,United Kingdom,K02000001,66.5
2008-01-01,England,E92000001,63.5
2008-01-01,Wales,W92000004,69
2008-01-01,Scotland,S92000003,77.1
2008-01-01,West Midlands Region,E12000005,65.6
2008-01-01,East Midlands,E12000004,63.3
2008-01-01,East of England,E12000006,60.5
2008-01-01,North East,E12000001,86.3
2008-01-01,South East,E12000008,61.2
2008-01-01,South West,E12000009,65.1
2008-01-01,North West,E12000002,70.5
2008-01-01,London,E12000007,56.1
2008-01-01,Yorkshire and The Humber,E12000003,73.6
2008-01-01,England and Wales,K04000001,63.9
2008-01-01,Great Britain,K03000001,65.1
2008-01-01,United Kingdom,K02000001,66
2008-02-01,Scotland,S92000003,78.3
2008-02-01,England,E92000001,63.3
2008-02-01,Wales,W92000004,68
2008-02-01,North East,E12000001,86.7
2008-02-01,North West,E12000002,69.9
2008-02-01,East Midlands,E12000004,63.4
2008-02-01,London,E12000007,56
2008-02-01,East of England,E12000006,60.3
2008-02-01,Yorkshire and The Humber,E12000003,73.2
2008-02-01,South East,E12000008,60.7
2008-02-01,South West,E12000009,64.2
2008-02-01,West Midlands Region,E12000005,65.9
2008-02-01,England and Wales,K04000001,63.5
2008-02-01,Great Britain,K03000001,64.8
2008-02-01,United Kingdom,K02000001,65.7
2008-03-01,England,E92000001,62.9
2008-03-01,Wales,W92000004,66.9
2008-03-01,Scotland,S92000003,77
2008-03-01,London,E12000007,55.7
2008-03-01,East Midlands,E12000004,62.8
2008-03-01,East of England,E12000006,59.8
2008-03-01,South West,E12000009,63.5
2008-03-01,West Midlands Region,E12000005,65.3
2008-03-01,Yorkshire and The Humber,E12000003,72.7
2008-03-01,South East,E12000008,61.1
2008-03-01,North East,E12000001,85.3
2008-03-01,North West,E12000002,69.6
2008-03-01,England and Wales,K04000001,63.2
2008-03-01,Great Britain,K03000001,64.4
2008-03-01,United Kingdom,K02000001,65.3
2008-04-01,Scotland,S92000003,76
2008-04-01,Wales,W92000004,66.6
2008-04-01,England,E92000001,62.5
2008-04-01,Yorkshire and The Humber,E12000003,72
2008-04-01,South West,E12000009,63.6
2008-04-01,South East,E12000008,60.4
2008-04-01,North West,E12000002,69.2
2008-04-01,North East,E12000001,85.5
2008-04-01,London,E12000007,55.4
2008-04-01,East Midlands,E12000004,62.7
2008-04-01,East of England,E12000006,58.9
2008-04-01,West Midlands Region,E12000005,64.5
2008-04-01,England and Wales,K04000001,62.7
2008-04-01,Great Britain,K03000001,64
2008-04-01,United Kingdom,K02000001,64.6
2008-05-01,England,E92000001,62.4
2008-05-01,Wales,W92000004,66.1
2008-05-01,Scotland,S92000003,78.6
2008-05-01,South West,E12000009,63.3
2008-05-01,London,E12000007,55.2
2008-05-01,South East,E12000008,60.2
2008-05-01,East Midlands,E12000004,62.2
2008-05-01,East of England,E12000006,59.1
2008-05-01,North East,E12000001,85.6
2008-05-01,North West,E12000002,68.7
2008-05-01,Yorkshire and The Humber,E12000003,72
2008-05-01,West Midlands Region,E12000005,64.7
2008-05-01,England and Wales,K04000001,62.6
2008-05-01,Great Britain,K03000001,63.9
2008-05-01,United Kingdom,K02000001,64.6
2008-06-01,Scotland,S92000003,75.5
2008-06-01,England,E92000001,61.3
2008-06-01,Wales,W92000004,65.5
2008-06-01,West Midlands Region,E12000005,63.7
2008-06-01,South West,E12000009,61.9
2008-06-01,East of England,E12000006,58.4
2008-06-01,East Midlands,E12000004,61.5
2008-06-01,Yorkshire and The Humber,E12000003,70.4
2008-06-01,South East,E12000008,59.4
2008-06-01,North West,E12000002,67.9
2008-06-01,North East,E12000001,83.9
2008-06-01,London,E12000007,54.4
2008-06-01,England and Wales,K04000001,61.5
2008-06-01,Great Britain,K03000001,62.8
2008-06-01,United Kingdom,K02000001,63.5
2008-07-01,Scotland,S92000003,74.3
2008-07-01,Wales,W92000004,63.6
2008-07-01,England,E92000001,60.3
2008-07-01,West Midlands Region,E12000005,62.1
2008-07-01,North East,E12000001,81.9
2008-07-01,London,E12000007,53.4
2008-07-01,South West,E12000009,60.9
2008-07-01,South East,E12000008,58.7
2008-07-01,North West,E12000002,66.6
2008-07-01,Yorkshire and The Humber,E12000003,69.6
2008-07-01,East Midlands,E12000004,60.7
2008-07-01,East of England,E12000006,57.5
2008-07-01,England and Wales,K04000001,60.6
2008-07-01,Great Britain,K03000001,61.8
2008-07-01,United Kingdom,K02000001,62.3
2008-08-01,England,E92000001,58.8
2008-08-01,Scotland,S92000003,73.6
2008-08-01,Wales,W92000004,63.9
2008-08-01,London,E12000007,52.1
2008-08-01,North East,E12000001,81
2008-08-01,East Midlands,E12000004,58.6
2008-08-01,East of England,E12000006,55.4
2008-08-01,Yorkshire and The Humber,E12000003,68.4
2008-08-01,West Midlands Region,E12000005,61
2008-08-01,South West,E12000009,59.7
2008-08-01,South East,E12000008,56.7
2008-08-01,North West,E12000002,65.7
2008-08-01,England and Wales,K04000001,59.1
2008-08-01,Great Britain,K03000001,60.4
2008-08-01,United Kingdom,K02000001,60.9
2008-09-01,England,E92000001,57.6
2008-09-01,Wales,W92000004,61
2008-09-01,Scotland,S92000003,71.4
2008-09-01,North East,E12000001,78.8
2008-09-01,East Midlands,E12000004,57.8
2008-09-01,East of England,E12000006,54.2
2008-09-01,North West,E12000002,64
2008-09-01,South West,E12000009,58.6
2008-09-01,Yorkshire and The Humber,E12000003,67.1
2008-09-01,London,E12000007,51.2
2008-09-01,South East,E12000008,55.2
2008-09-01,West Midlands Region,E12000005,60.4
2008-09-01,England and Wales,K04000001,57.8
2008-09-01,Great Britain,K03000001,59
2008-09-01,United Kingdom,K02000001,59.7
2008-10-01,Scotland,S92000003,72.6
2008-10-01,Wales,W92000004,61.8
2008-10-01,England,E92000001,56.6
2008-10-01,West Midlands Region,E12000005,59.4
2008-10-01,North West,E12000002,63.6
2008-10-01,North East,E12000001,77.9
2008-10-01,East Midlands,E12000004,56.8
2008-10-01,East of England,E12000006,53.2
2008-10-01,London,E12000007,50
2008-10-01,Yorkshire and The Humber,E12000003,66.2
2008-10-01,South West,E12000009,57.6
2008-10-01,South East,E12000008,53.9
2008-10-01,England and Wales,K04000001,56.9
2008-10-01,Great Britain,K03000001,58.2
2008-10-01,United Kingdom,K02000001,58.8
2008-11-01,Wales,W92000004,60.7
2008-11-01,England,E92000001,55.3
2008-11-01,Scotland,S92000003,70.8
2008-11-01,East Midlands,E12000004,54.9
2008-11-01,North West,E12000002,62.4
2008-11-01,South East,E12000008,52.4
2008-11-01,South West,E12000009,55.7
2008-11-01,London,E12000007,49
2008-11-01,Yorkshire and The Humber,E12000003,64.6
2008-11-01,West Midlands Region,E12000005,58
2008-11-01,North East,E12000001,77.3
2008-11-01,East of England,E12000006,51.8
2008-11-01,England and Wales,K04000001,55.6
2008-11-01,Great Britain,K03000001,56.8
2008-11-01,United Kingdom,K02000001,57.4
2008-12-01,Wales,W92000004,60.2
2008-12-01,England,E92000001,54.5
2008-12-01,Scotland,S92000003,69.3
2008-12-01,London,E12000007,48
2008-12-01,East Midlands,E12000004,54.8
2008-12-01,West Midlands Region,E12000005,56.8
2008-12-01,South East,E12000008,52
2008-12-01,South West,E12000009,54.8
2008-12-01,North East,E12000001,75.6
2008-12-01,North West,E12000002,61.4
2008-12-01,Yorkshire and The Humber,E12000003,63.7
2008-12-01,East of England,E12000006,51.4
2008-12-01,England and Wales,K04000001,54.8
2008-12-01,Great Britain,K03000001,56
2008-12-01,United Kingdom,K02000001,56.6
2009-01-01,Scotland,S92000003,69.3
2009-01-01,Wales,W92000004,58.9
2009-01-01,England,E92000001,54
2009-01-01,South West,E12000009,54.4
2009-01-01,North East,E12000001,75.7
2009-01-01,North West,E12000002,60.6
2009-01-01,London,E12000007,47.5
2009-01-01,South East,E12000008,50.6
2009-01-01,West Midlands Region,E12000005,56.7
2009-01-01,East Midlands,E12000004,54.5
2009-01-01,East of England,E12000006,51.2
2009-01-01,Yorkshire and The Humber,E12000003,62.8
2009-01-01,England and Wales,K04000001,54.3
2009-01-01,Great Britain,K03000001,55.4
2009-01-01,United Kingdom,K02000001,55.8
2009-02-01,Wales,W92000004,58.4
2009-02-01,Scotland,S92000003,69.2
2009-02-01,England,E92000001,53.7
2009-02-01,Yorkshire and The Humber,E12000003,62.7
2009-02-01,East Midlands,E12000004,53.8
2009-02-01,East of England,E12000006,50.4
2009-02-01,South East,E12000008,50.3
2009-02-01,South West,E12000009,54.6
2009-02-01,West Midlands Region,E12000005,56.3
2009-02-01,North West,E12000002,60.3
2009-02-01,North East,E12000001,75.1
2009-02-01,London,E12000007,47.4
2009-02-01,England and Wales,K04000001,53.9
2009-02-01,Great Britain,K03000001,55
2009-02-01,United Kingdom,K02000001,55.4
2009-03-01,England,E92000001,53.3
2009-03-01,Scotland,S92000003,70.4
2009-03-01,Wales,W92000004,58.6
2009-03-01,West Midlands Region,E12000005,55.8
2009-03-01,Yorkshire and The Humber,E12000003,62
2009-03-01,North East,E12000001,74.7
2009-03-01,North West,E12000002,59.8
2009-03-01,London,E12000007,47
2009-03-01,South East,E12000008,50.4
2009-03-01,East of England,E12000006,49.6
2009-03-01,South West,E12000009,54.1
2009-03-01,East Midlands,E12000004,53.8
2009-03-01,England and Wales,K04000001,53.6
2009-03-01,Great Britain,K03000001,54.8
2009-03-01,United Kingdom,K02000001,55.1
2009-04-01,Scotland,S92000003,69.4
2009-04-01,Wales,W92000004,58.4
2009-04-01,England,E92000001,53.2
2009-04-01,East of England,E12000006,49.8
2009-04-01,Yorkshire and The Humber,E12000003,62.4
2009-04-01,London,E12000007,46.3
2009-04-01,South East,E12000008,50.6
2009-04-01,South West,E12000009,53.7
2009-04-01,North East,E12000001,74.3
2009-04-01,North West,E12000002,60
2009-04-01,West Midlands Region,E12000005,55.4
2009-04-01,East Midlands,E12000004,53.4
2009-04-01,England and Wales,K04000001,53.5
2009-04-01,Great Britain,K03000001,54.6
2009-04-01,United Kingdom,K02000001,55
2009-05-01,England,E92000001,53.5
2009-05-01,Scotland,S92000003,70.5
2009-05-01,Wales,W92000004,58.9
2009-05-01,North West,E12000002,60.1
2009-05-01,South West,E12000009,54.3
2009-05-01,North East,E12000001,74.6
2009-05-01,East Midlands,E12000004,53.1
2009-05-01,East of England,E12000006,50.3
2009-05-01,West Midlands Region,E12000005,55.9
2009-05-01,London,E12000007,46.7
2009-05-01,Yorkshire and The Humber,E12000003,62.4
2009-05-01,South East,E12000008,51
2009-05-01,England and Wales,K04000001,53.8
2009-05-01,Great Britain,K03000001,55
2009-05-01,United Kingdom,K02000001,55.4
2009-06-01,England,E92000001,53.8
2009-06-01,Wales,W92000004,58.2
2009-06-01,Scotland,S92000003,70.4
2009-06-01,North West,E12000002,59.9
2009-06-01,West Midlands Region,E12000005,55.6
2009-06-01,London,E12000007,47.6
2009-06-01,North East,E12000001,74.8
2009-06-01,South West,E12000009,55.2
2009-06-01,South East,E12000008,51.7
2009-06-01,Yorkshire and The Humber,E12000003,62.7
2009-06-01,East Midlands,E12000004,54
2009-06-01,East of England,E12000006,50.5
2009-06-01,England and Wales,K04000001,54.1
2009-06-01,Great Britain,K03000001,55.2
2009-06-01,United Kingdom,K02000001,55.7
2009-07-01,Wales,W92000004,59.1
2009-07-01,Scotland,S92000003,70.7
2009-07-01,England,E92000001,54.3
2009-07-01,West Midlands Region,E12000005,57.1
2009-07-01,London,E12000007,47.6
2009-07-01,South West,E12000009,55.3
2009-07-01,East Midlands,E12000004,54
2009-07-01,East of England,E12000006,51.1
2009-07-01,Yorkshire and The Humber,E12000003,64
2009-07-01,North East,E12000001,75.1
2009-07-01,North West,E12000002,60.7
2009-07-01,South East,E12000008,52.1
2009-07-01,England and Wales,K04000001,54.6
2009-07-01,Great Britain,K03000001,55.7
2009-07-01,United Kingdom,K02000001,56.2
2009-08-01,Wales,W92000004,59
2009-08-01,Scotland,S92000003,70.9
2009-08-01,England,E92000001,54.9
2009-08-01,West Midlands Region,E12000005,57.4
2009-08-01,London,E12000007,48.4
2009-08-01,North East,E12000001,75.4
2009-08-01,South East,E12000008,53.1
2009-08-01,Yorkshire and The Humber,E12000003,63.9
2009-08-01,South West,E12000009,55.8
2009-08-01,North West,E12000002,60.8
2009-08-01,East of England,E12000006,51.7
2009-08-01,East Midlands,E12000004,54.7
2009-08-01,England and Wales,K04000001,55.1
2009-08-01,Great Britain,K03000001,56.3
2009-08-01,United Kingdom,K02000001,56.8
2009-09-01,Wales,W92000004,59.4
2009-09-01,Scotland,S92000003,70.9
2009-09-01,England,E92000001,55.6
2009-09-01,North East,E12000001,76.8
2009-09-01,South East,E12000008,53.6
2009-09-01,West Midlands Region,E12000005,57.7
2009-09-01,Yorkshire and The Humber,E12000003,64.3
2009-09-01,South West,E12000009,56.6
2009-09-01,East Midlands,E12000004,55.3
2009-09-01,East of England,E12000006,52.5
2009-09-01,London,E12000007,49.5
2009-09-01,North West,E12000002,61.4
2009-09-01,England and Wales,K04000001,55.8
2009-09-01,Great Britain,K03000001,56.9
2009-09-01,United Kingdom,K02000001,57.4
2009-10-01,England,E92000001,56.3
2009-10-01,Scotland,S92000003,72
2009-10-01,Wales,W92000004,60.4
2009-10-01,Yorkshire and The Humber,E12000003,65.6
2009-10-01,East of England,E12000006,52.9
2009-10-01,East Midlands,E12000004,56.1
2009-10-01,West Midlands Region,E12000005,58.7
2009-10-01,South East,E12000008,54.4
2009-10-01,South West,E12000009,57.2
2009-10-01,London,E12000007,50.3
2009-10-01,North East,E12000001,77.1
2009-10-01,North West,E12000002,62
2009-10-01,England and Wales,K04000001,56.6
2009-10-01,Great Britain,K03000001,57.6
2009-10-01,United Kingdom,K02000001,58.2
2009-11-01,Wales,W92000004,60.5
2009-11-01,England,E92000001,56.8
2009-11-01,Scotland,S92000003,73.1
2009-11-01,North West,E12000002,62.8
2009-11-01,North East,E12000001,77.4
2009-11-01,Yorkshire and The Humber,E12000003,66
2009-11-01,London,E12000007,50.6
2009-11-01,South East,E12000008,54.8
2009-11-01,West Midlands Region,E12000005,58.6
2009-11-01,East Midlands,E12000004,56.4
2009-11-01,East of England,E12000006,53.5
2009-11-01,South West,E12000009,57.7
2009-11-01,England and Wales,K04000001,57
2009-11-01,Great Britain,K03000001,58.2
2009-11-01,United Kingdom,K02000001,58.7
2009-12-01,England,E92000001,57.3
2009-12-01,Scotland,S92000003,73.4
2009-12-01,Wales,W92000004,61.9
2009-12-01,East of England,E12000006,54
2009-12-01,South West,E12000009,58.5
2009-12-01,North East,E12000001,78.8
2009-12-01,North West,E12000002,63.4
2009-12-01,West Midlands Region,E12000005,59.3
2009-12-01,South East,E12000008,55
2009-12-01,London,E12000007,51
2009-12-01,Yorkshire and The Humber,E12000003,66.2
2009-12-01,East Midlands,E12000004,57.2
2009-12-01,England and Wales,K04000001,57.6
2009-12-01,Great Britain,K03000001,58.7
2009-12-01,United Kingdom,K02000001,59.1
2010-01-01,England,E92000001,57.8
2010-01-01,Wales,W92000004,60.1
2010-01-01,Scotland,S92000003,71.6
2010-01-01,South West,E12000009,59
2010-01-01,North West,E12000002,62.2
2010-01-01,North East,E12000001,76.6
2010-01-01,London,E12000007,52.5
2010-01-01,East Midlands,E12000004,56.5
2010-01-01,East of England,E12000006,54.7
2010-01-01,Yorkshire and The Humber,E12000003,66.5
2010-01-01,West Midlands Region,E12000005,59.3
2010-01-01,South East,E12000008,56.7
2010-01-01,England and Wales,K04000001,58
2010-01-01,Great Britain,K03000001,59
2010-01-01,United Kingdom,K02000001,59.5
2010-02-01,England,E92000001,58.3
2010-02-01,Scotland,S92000003,72
2010-02-01,Wales,W92000004,60.3
2010-02-01,East Midlands,E12000004,57.8
2010-02-01,East of England,E12000006,55.2
2010-02-01,South West,E12000009,59.4
2010-02-01,North West,E12000002,63.1
2010-02-01,London,E12000007,52.9
2010-02-01,Yorkshire and The Humber,E12000003,66.1
2010-02-01,South East,E12000008,57
2010-02-01,West Midlands Region,E12000005,59.9
2010-02-01,North East,E12000001,78.1
2010-02-01,England and Wales,K04000001,58.4
2010-02-01,Great Britain,K03000001,59.4
2010-02-01,United Kingdom,K02000001,59.8
2010-03-01,Wales,W92000004,62.1
2010-03-01,England,E92000001,58.4
2010-03-01,Scotland,S92000003,72.1
2010-03-01,East Midlands,E12000004,56.9
2010-03-01,Yorkshire and The Humber,E12000003,66.3
2010-03-01,South West,E12000009,59.4
2010-03-01,West Midlands Region,E12000005,59.7
2010-03-01,South East,E12000008,57
2010-03-01,North West,E12000002,62.9
2010-03-01,North East,E12000001,78.3
2010-03-01,London,E12000007,53.4
2010-03-01,East of England,E12000006,55.4
2010-03-01,England and Wales,K04000001,58.6
2010-03-01,Great Britain,K03000001,59.5
2010-03-01,United Kingdom,K02000001,59.9
2010-04-01,Wales,W92000004,61.3
2010-04-01,England,E92000001,58.4
2010-04-01,Scotland,S92000003,72.8
2010-04-01,East of England,E12000006,55.7
2010-04-01,South East,E12000008,57.1
2010-04-01,North East,E12000001,77.5
2010-04-01,North West,E12000002,63
2010-04-01,London,E12000007,53.1
2010-04-01,South West,E12000009,59.6
2010-04-01,East Midlands,E12000004,57.3
2010-04-01,Yorkshire and The Humber,E12000003,66.4
2010-04-01,West Midlands Region,E12000005,60.2
2010-04-01,England and Wales,K04000001,58.6
2010-04-01,Great Britain,K03000001,59.6
2010-04-01,United Kingdom,K02000001,60
2010-05-01,England,E92000001,58.5
2010-05-01,Scotland,S92000003,71.9
2010-05-01,Wales,W92000004,61.3
2010-05-01,West Midlands Region,E12000005,60
2010-05-01,North East,E12000001,76.7
2010-05-01,London,E12000007,52.7
